,full-address,property-type,Subtype of property,Price,rooms-number,area,equipped-kitchen,State of the property,furnished,facades-number,Terrace,terrace-area,Garden,garden-area,zip_code,locality
216,1000 Brussels,HOUSE,villa,2275000,5,390.0,Super equipped,Excellent,0,3,1,40.0,1,0.0,1000,Brussels
217,1000 Brussels,APARTMENT,ground-floor,385000,1,65.0,Super equipped,Normal,0,2,1,25.0,0,0.0,1000,Brussels
218,1000 Brussels,APARTMENT,ground-floor,345000,2,106.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
219,1000 Brussels,APARTMENT,ground-floor,365000,2,112.0,Not equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
220,1000 Brussels,APARTMENT,ground-floor,365000,1,73.0,Super equipped,New,0,2,0,0.0,0,0.0,1000,Brussels
221,1000 Brussels,APARTMENT,ground-floor,499000,2,110.0,Partially equipped,Normal,0,2,1,20.0,1,15.0,1000,Brussels
222,1000 Brussels,APARTMENT,ground-floor,399000,2,130.0,Not equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
223,1000 Brussels,APARTMENT,ground-floor,690000,2,170.0,Partially equipped,New,0,2,0,0.0,0,0.0,1000,Brussels
224,1000 Brussels,APARTMENT,ground-floor,345000,2,115.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
225,1000 Brussels,HOUSE,residence,330000,6,160.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
226,1000 Brussels,HOUSE,residence,469000,6,220.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
227,1000 Brussels,HOUSE,residence,855000,9,404.0,Super equipped,To be renovated,0,2,0,0.0,1,110.0,1000,Brussels
228,1000 Brussels,HOUSE,residence,380000,5,140.0,Partially equipped,Excellent,0,2,1,15.0,0,0.0,1000,Brussels
229,1000 Brussels,HOUSE,residence,569000,3,123.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
230,1000 Brussels,HOUSE,residence,595000,5,150.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
231,1000 Brussels,HOUSE,residence,370000,5,200.0,Super equipped,Normal,0,2,1,6.0,0,0.0,1000,Brussels
232,1000 Brussels,HOUSE,residence,1820000,4,635.0,Partially equipped,Excellent,0,2,1,15.0,1,220.0,1000,Brussels
233,1000 Brussels,HOUSE,residence,380000,4,225.0,Super equipped,To be renovated,0,2,0,0.0,0,0.0,1000,Brussels
234,1000 Brussels,HOUSE,residence,389000,5,160.0,Partially equipped,To be renovated,0,2,0,0.0,1,45.0,1000,Brussels
235,1000 Brussels,HOUSE,residence,695000,3,180.0,Super equipped,Normal,0,2,0,0.0,1,43.0,1000,Brussels
236,1000 Brussels,HOUSE,residence,850000,5,283.0,Super equipped,Normal,0,2,1,10.0,0,0.0,1000,Brussels
237,1000 Brussels,HOUSE,residence,1100000,6,335.0,Partially equipped,Normal,0,2,0,0.0,1,50.0,1000,Brussels
238,1000 Brussels,HOUSE,residence,500000,4,200.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
239,1000 Brussels,HOUSE,residence,1400000,5,300.0,Fully equipped,Excellent,0,2,1,20.0,1,0.0,1000,Brussels
240,1000 Brussels,HOUSE,residence,945000,4,263.0,Super equipped,Normal,0,2,1,6.0,1,60.0,1000,Brussels
241,1000 Brussels,HOUSE,residence,499000,6,220.0,Partially equipped,To be renovated,0,2,0,0.0,1,50.0,1000,Brussels
242,1000 Brussels,HOUSE,residence,935000,5,327.0,Not equipped,To be renovated,0,2,0,0.0,1,1.0,1000,Brussels
243,1000 Brussels,HOUSE,residence,1690000,3,400.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
244,1000 Brussels,HOUSE,residence,550000,5,180.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
245,1000 Brussels,HOUSE,residence,430000,4,195.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
246,1000 Brussels,APARTMENT,apartment,470000,2,100.0,Partially equipped,Normal,0,2,1,3.0,0,0.0,1000,Brussels
247,1000 Brussels,APARTMENT,apartment,370000,2,87.0,Partially equipped,Normal,0,2,1,6.0,0,0.0,1000,Brussels
248,1000 Brussels,APARTMENT,apartment,285000,2,70.0,Partially equipped,Normal,0,2,1,3.0,0,0.0,1000,Brussels
249,1000 Brussels,APARTMENT,apartment,345000,2,83.0,Partially equipped,Normal,0,2,1,3.0,0,0.0,1000,Brussels
250,1000 Brussels,APARTMENT,apartment,265000,2,70.0,Partially equipped,Excellent,0,2,1,4.0,0,0.0,1000,Brussels
251,1000 Brussels,APARTMENT,apartment,1495000,5,255.0,Super equipped,To be renovated,0,3,1,20.0,1,1200.0,1000,Brussels
252,1000 Brussels,APARTMENT,apartment,469000,2,100.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1000,Brussels
253,1000 Brussels,APARTMENT,apartment,249000,1,62.0,Partially equipped,Excellent,0,2,1,36.0,0,0.0,1000,Brussels
254,1000 Brussels,APARTMENT,apartment,249000,1,54.0,Partially equipped,Fully renovated,1,2,1,7.0,0,0.0,1000,Brussels
255,1000 Brussels,APARTMENT,apartment,395000,1,102.0,Super equipped,Normal,0,2,1,5.0,0,0.0,1000,Brussels
256,1000 Brussels,APARTMENT,apartment,275000,1,105.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
257,1000 Brussels,APARTMENT,apartment,485000,2,120.0,Super equipped,Normal,0,3,1,15.0,0,0.0,1000,Brussels
258,1000 Brussels,APARTMENT,apartment,365000,1,77.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
259,1000 Brussels,APARTMENT,apartment,499000,3,125.0,Super equipped,Normal,0,2,1,80.0,1,10.0,1000,Brussels
260,1000 Brussels,APARTMENT,apartment,249000,3,80.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1000,Brussels
261,1000 Brussels,APARTMENT,apartment,239000,1,50.0,Fully equipped,Normal,0,2,1,4.0,0,0.0,1000,Brussels
262,1000 Brussels,APARTMENT,apartment,140000,1,50.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
263,1000 Brussels,APARTMENT,apartment,110000,1,35.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
264,1000 Brussels,APARTMENT,apartment,435000,2,100.0,Super equipped,Normal,0,2,1,8.0,0,0.0,1000,Brussels
265,1000 Brussels,APARTMENT,apartment,252000,1,70.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1000,Brussels
266,1000 Brussels,APARTMENT,apartment,275000,2,77.0,Partially equipped,Normal,0,2,1,20.0,0,0.0,1000,Brussels
267,1000 Brussels,APARTMENT,apartment,395000,2,101.0,Partially equipped,New,0,2,0,0.0,0,0.0,1000,Brussels
268,1000 Brussels,APARTMENT,apartment,140000,1,26.0,Partially equipped,Excellent,0,2,0,0.0,1,50.0,1000,Brussels
269,1000 Brussels,APARTMENT,apartment,297500,1,73.0,Super equipped,Normal,0,2,1,7.0,0,0.0,1000,Brussels
270,1000 Brussels,APARTMENT,apartment,550000,2,100.0,Super equipped,Excellent,0,2,1,21.0,0,0.0,1000,Brussels
271,1000 Brussels,APARTMENT,apartment,299000,2,113.0,Super equipped,New,0,2,0,0.0,0,0.0,1000,Brussels
272,1000 Brussels,APARTMENT,apartment,354600,2,111.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
273,1000 Brussels,APARTMENT,apartment,315000,2,96.0,Partially equipped,Normal,0,2,1,9.0,0,0.0,1000,Brussels
274,1000 Brussels,APARTMENT,apartment,219000,2,85.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1000,Brussels
275,1000 Brussels,APARTMENT,apartment,439000,2,105.0,Super equipped,Fully renovated,0,2,0,9.827620100749478,0,0.0,1000,Brussels
276,1000 Brussels,APARTMENT,apartment,285000,2,65.0,Partially equipped,Normal,0,2,1,2.0,0,0.0,1000,Brussels
277,1000 Brussels,APARTMENT,apartment,445000,2,113.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
278,1000 Brussels,APARTMENT,apartment,130000,1,46.0,Partially equipped,Normal,0,2,1,6.0,0,0.0,1000,Brussels
279,1000 Brussels,APARTMENT,apartment,170000,2,86.0,Partially equipped,Fully renovated,0,2,1,6.0,0,0.0,1000,Brussels
280,1000 Brussels,APARTMENT,apartment,395000,2,120.0,Partially equipped,To be renovated,0,2,1,8.0,0,0.0,1000,Brussels
281,1000 Brussels,APARTMENT,apartment,220000,1,60.0,Partially equipped,Normal,1,2,1,10.0,0,0.0,1000,Brussels
282,1000 Brussels,APARTMENT,apartment,395000,2,94.0,Super equipped,Normal,0,2,1,11.0,0,0.0,1000,Brussels
283,1000 Brussels,APARTMENT,apartment,595000,3,156.0,Super equipped,Fully renovated,0,2,0,0.0,1,50.0,1000,Brussels
284,1000 Brussels,APARTMENT,apartment,225000,2,72.0,Super equipped,Normal,1,2,1,3.0,0,0.0,1000,Brussels
285,1000 Brussels,APARTMENT,apartment,449000,3,121.0,Partially equipped,To be renovated,0,2,1,9.0,0,0.0,1000,Brussels
286,1000 Brussels,APARTMENT,apartment,1425000,2,184.0,Super equipped,Excellent,0,2,1,11.0,0,0.0,1000,Brussels
287,1000 Brussels,APARTMENT,apartment,315000,1,80.0,Super equipped,Normal,0,2,1,56.0,0,0.0,1000,Brussels
288,1000 Brussels,APARTMENT,apartment,425000,2,91.0,Super equipped,New,0,2,1,9.0,0,0.0,1000,Brussels
290,1000 Brussels,APARTMENT,apartment,350000,1,100.0,Partially equipped,Normal,0,2,1,15.0,0,0.0,1000,Brussels
291,1000 Brussels,APARTMENT,apartment,192000,1,44.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
292,1000 Brussels,APARTMENT,apartment,285000,1,75.0,Super equipped,Normal,0,2,1,10.0,0,0.0,1000,Brussels
293,1000 Brussels,APARTMENT,apartment,200000,2,80.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,1000,Brussels
294,1000 Brussels,APARTMENT,apartment,960000,2,308.0,Partially equipped,Normal,0,4,1,35.0,0,0.0,1000,Brussels
295,1000 Brussels,APARTMENT,apartment,325000,2,100.0,Super equipped,Normal,0,2,0,0.0,1,50.0,1000,Brussels
296,1000 Brussels,APARTMENT,apartment,450000,2,125.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,1000,Brussels
297,1000 Brussels,APARTMENT,apartment,315000,2,98.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
298,1000 Brussels,APARTMENT,apartment,219000,1,72.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1000,Brussels
299,1000 Brussels,APARTMENT,apartment,385000,3,137.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
300,1000 Brussels,APARTMENT,apartment,545000,3,195.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
301,1000 Brussels,APARTMENT,apartment,645000,3,157.0,Not equipped,Excellent,0,2,0,0.0,0,0.0,1000,Brussels
302,1000 Brussels,APARTMENT,apartment,249000,1,70.0,Super equipped,Normal,1,2,0,0.0,0,0.0,1000,Brussels
303,1000 Brussels,APARTMENT,apartment,275000,1,78.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
304,1000 Brussels,APARTMENT,apartment,295000,1,88.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
305,1000 Brussels,APARTMENT,apartment,259000,2,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
306,1000 Brussels,APARTMENT,apartment,295000,1,83.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
307,1000 Brussels,APARTMENT,apartment,185000,1,25.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1000,Brussels
308,1000 Brussels,APARTMENT,apartment,430000,2,130.0,Partially equipped,Normal,0,2,1,25.0,0,0.0,1000,Brussels
309,1000 Brussels,APARTMENT,apartment,299000,1,65.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
310,1000 Brussels,APARTMENT,apartment,395000,1,57.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
311,1000 Brussels,APARTMENT,apartment,450000,2,95.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1000,Brussels
312,1000 Brussels,APARTMENT,apartment,275000,2,98.0,Fully equipped,Normal,0,2,1,10.0,0,0.0,1000,Brussels
313,1000 Brussels,APARTMENT,apartment,460000,2,92.0,Partially equipped,Normal,0,2,1,8.0,0,0.0,1000,Brussels
314,1000 Brussels,APARTMENT,apartment,695000,4,225.0,Super equipped,Excellent,0,2,1,6.0,0,0.0,1000,Brussels
315,1000 Brussels,APARTMENT,apartment,450000,2,90.0,Super equipped,New,0,2,1,15.0,0,0.0,1000,Brussels
316,1000 Brussels,APARTMENT,apartment,250000,2,75.0,Super equipped,Normal,1,2,1,12.0,0,0.0,1000,Brussels
317,1000 Brussels,APARTMENT,apartment,219000,1,39.0,Partially equipped,Excellent,1,2,1,4.0,0,0.0,1000,Brussels
318,1000 Brussels,APARTMENT,apartment,475000,3,155.0,Partially equipped,Excellent,0,2,1,2.0,0,0.0,1000,Brussels
319,1020 Laken,HOUSE,mixed-building,495000,1,435.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1020,Laken
320,1020 Laken,APARTMENT,apartment,209000,1,78.0,Partially equipped,Normal,0,3,1,4.0,0,0.0,1020,Laken
321,1020 Laken,APARTMENT,apartment,269000,2,100.0,Super equipped,Excellent,0,2,1,6.0,0,0.0,1020,Laken
322,1020 Laken,APARTMENT,apartment,165000,1,50.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1020,Laken
323,1020 Laken,APARTMENT,apartment,125000,1,40.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1020,Laken
324,1020 Laken,APARTMENT,apartment,235000,2,150.0,Super equipped,Normal,0,2,1,5.0,1,0.0,1020,Laken
325,1020 Laken,APARTMENT,penthouse,379000,2,120.0,Partially equipped,Excellent,0,3,1,110.0,0,0.0,1020,Laken
326,1020 Laken,APARTMENT,duplex,305000,3,170.0,Super equipped,Normal,0,2,1,27.0,0,0.0,1020,Laken
327,1020 Laken,APARTMENT,apartment,225000,2,80.0,Partially equipped,Normal,0,2,1,15.0,0,0.0,1020,Laken
328,1020 Laken,APARTMENT,apartment,295000,1,120.0,Partially equipped,Excellent,0,2,0,0.0,1,65.0,1020,Laken
329,1020 Laken,APARTMENT,apartment,225000,2,103.0,Partially equipped,Normal,0,4,1,8.0,1,600.0,1020,Laken
330,1020 Laken,HOUSE,residence,640000,6,330.0,Partially equipped,Normal,0,2,1,50.0,0,0.0,1020,Laken
331,1020 Laken,APARTMENT,apartment,270000,3,113.0,Partially equipped,Normal,0,4,0,0.0,0,0.0,1020,Laken
332,1020 Laken,APARTMENT,apartment,185000,1,76.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
333,1020 Laken,APARTMENT,apartment,139000,1,55.0,Partially equipped,To be renovated,0,2,0,0.0,0,0.0,1020,Laken
335,1020 Laken,APARTMENT,apartment,315000,2,90.0,Super equipped,Normal,0,2,1,9.0,1,1.0,1020,Laken
336,1020 Laken,APARTMENT,apartment,169500,2,59.0,Partially equipped,Normal,0,2,1,1.0,0,0.0,1020,Laken
337,1020 Laken,APARTMENT,apartment,265000,2,80.0,Partially equipped,Fully renovated,0,3,0,0.0,0,0.0,1020,Laken
338,1020 Laken,APARTMENT,apartment,248000,1,89.0,Partially equipped,Excellent,0,2,1,18.0,0,0.0,1020,Laken
339,1020 Laken,HOUSE,residence,350000,4,120.0,Partially equipped,Normal,0,2,0,0.0,1,120.0,1020,Laken
340,1020 Laken,APARTMENT,apartment,169000,1,55.0,Partially equipped,Normal,0,2,1,30.0,0,0.0,1020,Laken
341,1020 Laken,APARTMENT,penthouse,399000,2,115.0,Partially equipped,Normal,0,2,1,90.0,0,0.0,1020,Laken
342,1020 Laken,HOUSE,master-house,595000,4,230.0,Partially equipped,Excellent,0,2,1,25.0,0,0.0,1020,Laken
343,1020 Laken,APARTMENT,apartment,235000,2,112.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1020,Laken
344,1020 Laken,APARTMENT,apartment,330000,4,140.0,Fully equipped,To be renovated,0,2,1,67.0,0,0.0,1020,Laken
345,1020 Laken,HOUSE,villa,990000,8,380.0,Fully equipped,To be renovated,0,4,1,20.0,1,340.0,1020,Laken
346,1020 Laken,HOUSE,residence,299000,4,110.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
347,1020 Laken,APARTMENT,duplex,419000,3,140.0,Partially equipped,Fully renovated,0,2,1,10.0,0,0.0,1020,Laken
348,1020 Laken,APARTMENT,apartment,235000,3,105.0,Partially equipped,Normal,0,4,1,18.0,0,0.0,1020,Laken
349,1020 Laken,APARTMENT,apartment,244000,1,68.0,Super equipped,Normal,0,2,1,7.0,0,0.0,1020,Laken
350,1020 Laken,APARTMENT,apartment,275000,1,80.0,Super equipped,New,0,4,0,0.0,0,0.0,1020,Laken
351,1020 Laken,APARTMENT,apartment,325000,2,100.0,Super equipped,New,0,4,0,0.0,0,0.0,1020,Laken
352,1020 Laken,APARTMENT,apartment,499000,4,161.0,Super equipped,New,0,4,0,0.0,0,0.0,1020,Laken
353,1020 Laken,APARTMENT,apartment,100000,1,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
354,1020 Laken,APARTMENT,triplex,280000,5,253.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
355,1020 Laken,APARTMENT,triplex,269000,4,110.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
356,1020 Laken,APARTMENT,loft,239500,4,213.0,Partially equipped,To be renovated,0,2,1,22.0,1,46.0,1020,Laken
357,1020 Laken,HOUSE,mixed-building,375000,3,165.0,Not equipped,To be renovated,0,2,1,2.0,1,25.0,1020,Laken
358,1020 Laken,APARTMENT,duplex,359000,4,170.0,Partially equipped,Normal,0,3,1,8.0,0,0.0,1020,Laken
359,1020 Laken,APARTMENT,duplex,225000,3,111.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
360,1020 Laken,APARTMENT,duplex,299000,2,126.0,Partially equipped,Excellent,0,2,1,2.0,0,0.0,1020,Laken
361,1020 Laken,APARTMENT,ground-floor,165000,1,74.0,Partially equipped,Normal,0,2,1,12.0,0,0.0,1020,Laken
362,1020 Laken,APARTMENT,ground-floor,192000,1,60.0,Partially equipped,Normal,0,2,0,0.0,1,37.0,1020,Laken
363,1020 Laken,APARTMENT,ground-floor,165000,1,150.0,Fully equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
364,1020 Laken,HOUSE,residence,579000,3,297.0,Partially equipped,Normal,0,2,1,20.0,1,171.0,1020,Laken
365,1020 Laken,HOUSE,residence,1350000,6,660.0,Super equipped,Excellent,0,4,0,0.0,0,0.0,1020,Laken
366,1020 Laken,HOUSE,residence,430000,3,170.0,Fully equipped,Excellent,0,2,1,50.0,1,0.0,1020,Laken
367,1020 Laken,HOUSE,residence,239500,4,213.0,Partially equipped,Fully renovated,0,2,1,22.0,1,46.0,1020,Laken
368,1020 Laken,HOUSE,residence,470000,5,220.0,Partially equipped,Normal,0,2,0,0.0,1,50.0,1020,Laken
369,1020 Laken,HOUSE,residence,409000,5,216.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
370,1020 Laken,HOUSE,residence,350000,4,145.0,Partially equipped,Normal,0,2,1,23.0,0,0.0,1020,Laken
371,1020 Laken,HOUSE,residence,395000,4,240.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
372,1020 Laken,HOUSE,residence,585000,5,220.0,Partially equipped,Excellent,0,2,1,15.0,1,126.0,1020,Laken
373,1020 Laken,HOUSE,residence,549000,4,200.0,Partially equipped,Normal,0,2,1,5.0,0,0.0,1020,Laken
374,1020 Laken,HOUSE,residence,549000,5,265.0,Partially equipped,Excellent,0,2,0,0.0,0,0.0,1020,Laken
375,1020 Laken,HOUSE,residence,319000,6,160.0,Partially equipped,Normal,0,2,1,30.0,0,0.0,1020,Laken
376,1020 Laken,HOUSE,residence,875000,6,312.0,Partially equipped,Excellent,0,3,1,51.0,1,200.0,1020,Laken
377,1020 Laken,HOUSE,residence,449000,4,230.0,Partially equipped,To be renovated,0,2,1,20.0,1,80.0,1020,Laken
378,1020 Laken,HOUSE,residence,389000,5,160.0,Partially equipped,To be renovated,0,2,0,0.0,1,45.0,1020,Laken
379,1020 Laken,HOUSE,residence,360000,4,115.0,Partially equipped,Normal,0,2,1,10.0,1,35.0,1020,Laken
380,1020 Laken,HOUSE,residence,595000,4,234.0,Partially equipped,Normal,0,2,1,4.0,1,157.0,1020,Laken
381,1020 Laken,HOUSE,residence,449900,8,280.0,Partially equipped,Normal,0,2,1,20.0,0,0.0,1020,Laken
382,1020 Laken,HOUSE,residence,440000,7,320.0,Partially equipped,Normal,0,2,1,10.0,1,60.0,1020,Laken
383,1020 Laken,HOUSE,residence,500000,7,296.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
384,1020 Laken,HOUSE,residence,539000,6,390.0,Partially equipped,To be renovated,1,2,1,30.0,1,346.0,1020,Laken
385,1020 Laken,HOUSE,residence,690000,5,283.0,Partially equipped,To be renovated,0,2,1,19.0,1,650.0,1020,Laken
386,1020 Laken,HOUSE,residence,795000,6,366.0,Super equipped,Normal,0,2,1,23.0,1,327.0,1020,Laken
387,1020 Laken,HOUSE,residence,320000,4,150.0,Fully equipped,To be renovated,0,2,0,0.0,0,0.0,1020,Laken
388,1020 Laken,APARTMENT,apartment,265000,2,100.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1020,Laken
389,1020 Laken,APARTMENT,apartment,199000,2,80.0,Super equipped,Excellent,0,2,1,18.0,0,0.0,1020,Laken
390,1020 Laken,APARTMENT,apartment,245000,2,100.0,Not equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
391,1020 Laken,APARTMENT,apartment,259000,2,105.0,Partially equipped,To be renovated,0,2,1,2.0,0,0.0,1020,Laken
392,1020 Laken,APARTMENT,apartment,299000,2,132.0,Partially equipped,Normal,0,2,1,3.0,0,0.0,1020,Laken
393,1020 Laken,APARTMENT,apartment,200000,1,60.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
394,1020 Laken,APARTMENT,apartment,225000,2,85.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
395,1020 Laken,APARTMENT,apartment,169500,2,59.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
396,1020 Laken,APARTMENT,apartment,279500,1,79.0,Super equipped,New,0,2,0,0.0,0,0.0,1020,Laken
397,1020 Laken,APARTMENT,apartment,299500,2,81.0,Super equipped,New,0,2,1,4.0,0,0.0,1020,Laken
398,1020 Laken,APARTMENT,apartment,385000,3,160.0,Partially equipped,Normal,0,2,1,17.0,0,0.0,1020,Laken
399,1020 Laken,APARTMENT,apartment,189000,1,62.0,Partially equipped,Normal,0,2,0,0.0,1,80.0,1020,Laken
400,1020 Laken,APARTMENT,apartment,139000,1,50.0,Partially equipped,Normal,0,2,1,4.0,0,0.0,1020,Laken
401,1020 Laken,APARTMENT,apartment,179500,2,75.0,Partially equipped,Normal,0,2,1,16.0,0,0.0,1020,Laken
402,1020 Laken,APARTMENT,apartment,149000,1,52.0,Partially equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
403,1020 Laken,APARTMENT,apartment,275000,1,78.0,Super equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
404,1020 Laken,APARTMENT,apartment,210000,2,90.0,Partially equipped,Normal,0,2,1,10.0,0,0.0,1020,Laken
405,1020 Laken,APARTMENT,apartment,319000,2,85.0,Partially equipped,Excellent,0,2,1,26.0,0,0.0,1020,Laken
406,1020 Laken,APARTMENT,apartment,299000,3,105.0,Partially equipped,Normal,0,3,1,2.0,0,0.0,1020,Laken
407,1020 Laken,APARTMENT,apartment,249000,2,95.0,Partially equipped,Normal,0,3,1,4.0,0,0.0,1020,Laken
408,1020 Laken,APARTMENT,apartment,324000,3,115.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1020,Laken
409,1020 Laken,APARTMENT,apartment,240000,2,95.0,Partially equipped,Excellent,0,2,1,3.0,0,0.0,1020,Laken
410,1020 Laken,APARTMENT,apartment,189000,2,78.0,Partially equipped,Normal,0,2,1,2.0,0,0.0,1020,Laken
411,1020 Laken,APARTMENT,apartment,295000,2,100.0,Not equipped,Normal,0,2,0,0.0,0,0.0,1020,Laken
412,1020 Laken,APARTMENT,apartment,139000,1,42.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,1020,Laken
413,1020 Laken,APARTMENT,apartment,229000,2,85.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1020,Laken
414,1020 Laken,APARTMENT,apartment,109000,1,40.0,Partially equipped,Normal,0,3,0,0.0,0,0.0,1020,Laken
415,1020 Laken,APARTMENT,apartment,275000,2,103.0,Partially equipped,Excellent,0,3,1,21.0,0,0.0,1020,Laken
416,1020 Laken,APARTMENT,apartment,249000,2,85.0,Partially equipped,Normal,0,4,1,15.0,0,0.0,1020,Laken
417,1020 Laken,APARTMENT,apartment,159000,2,72.0,Not equipped,To be renovated,0,2,1,14.0,0,0.0,1020,Laken
418,1020 Laken,APARTMENT,apartment,149000,1,65.0,Partially equipped,Normal,0,2,1,12.0,0,0.0,1020,Laken
419,1020 Laken,APARTMENT,apartment,145000,1,50.0,Partially equipped,Normal,0,2,1,2.0,0,0.0,1020,Laken
420,1020 Laken,APARTMENT,apartment,139000,1,40.0,Not equipped,To be renovated,0,2,1,10.0,0,0.0,1020,Laken
421,1020 Laken,APARTMENT,apartment,259000,3,110.0,Partially equipped,Normal,0,2,1,5.0,0,0.0,1020,Laken
422,1020 Laken,APARTMENT,apartment,278000,2,78.0,Partially equipped,To be renovated,0,2,1,7.0,1,76.0,1020,Laken
423,1020 Laken,APARTMENT,apartment,205000,2,68.0,Partially equipped,Normal,0,2,1,9.0,0,0.0,1020,Laken
424,1020 Laken,APARTMENT,apartment,349000,3,115.0,Partially equipped,Normal,0,2,1,7.0,0,0.0,1020,Laken
425,1020 Laken,APARTMENT,apartment,315000,3,130.0,Partially equipped,Normal,0,3,1,8.0,0,0.0,1020,Laken
